gameid,league,year,split,date,playerid,side,position,player,team,champion,result,dragons,barons,towers,totalgold
ESPORTSTMNT02/1403890,LCK,2020,Summer,2020-08-08 06:03:29,200,0,team,none,DRX,none,1,5.0,2.0,11.0,83290
ESPORTSTMNT02/1403916,LCK,2020,Summer,2020-08-08 08:51:51,100,1,team,none,DRX,none,1,2.0,1.0,11.0,59189
ESPORTSTMNT02/1403916,LCK,2020,Summer,2020-08-08 08:51:51,200,0,team,none,SANDBOX Gaming,none,0,1.0,0.0,1.0,43977
ESPORTSTMNT02/1403931,LCK,2020,Summer,2020-08-08 09:49:03,100,1,team,none,DAMWON Gaming,none,1,2.0,1.0,9.0,59402
ESPORTSTMNT02/1403931,LCK,2020,Summer,2020-08-08 09:49:03,200,0,team,none,SeolHaeOne Prince,none,0,2.0,0.0,3.0,49779
ESPORTSTMNT02/1403961,LCK,2020,Summer,2020-08-08 11:39:24,100,1,team,none,SeolHaeOne Prince,none,0,0.0,0.0,0.0,39972
ESPORTSTMNT02/1403961,LCK,2020,Summer,2020-08-08 11:39:24,200,0,team,none,DAMWON Gaming,none,1,3.0,1.0,11.0,54740
ESPORTSTMNT02/1404158,LCK,2020,Summer,2020-08-09 05:59:55,100,1,team,none,Team Dynamics,none,0,3.0,0.0,5.0,63850
ESPORTSTMNT02/1404158,LCK,2020,Summer,2020-08-09 05:59:55,200,0,team,none,T1,none,1,3.0,1.0,8.0,72050
ESPORTSTMNT02/1404192,LCK,2020,Summer,2020-08-09 08:47:06,100,1,team,none,T1,none,1,2.0,1.0,10.0,53315
ESPORTSTMNT02/1404192,LCK,2020,Summer,2020-08-09 08:47:06,200,0,team,none,Team Dynamics,none,0,1.0,0.0,2.0,38421
ESPORTSTMNT02/1404209,LCK,2020,Summer,2020-08-09 09:38:25,100,1,team,none,Gen.G,none,1,4.0,1.0,11.0,63358
ESPORTSTMNT02/1404209,LCK,2020,Summer,2020-08-09 09:38:25,200,0,team,none,KT Rolster,none,0,0.0,1.0,1.0,51119
ESPORTSTMNT02/1404245,LCK,2020,Summer,2020-08-09 11:38:21,100,1,team,none,KT Rolster,none,1,2.0,1.0,9.0,66787
ESPORTSTMNT02/1404245,LCK,2020,Summer,2020-08-09 11:38:21,200,0,team,none,Gen.G,none,0,3.0,0.0,2.0,55010
ESPORTSTMNT02/1404260,LCK,2020,Summer,2020-08-09 12:37:55,100,1,team,none,Gen.G,none,1,4.0,1.0,10.0,54361
ESPORTSTMNT02/1404260,LCK,2020,Summer,2020-08-09 12:37:55,200,0,team,none,KT Rolster,none,0,0.0,0.0,1.0,42185
ESPORTSTMNT02/1414834,LCK,2020,Summer,2020-08-13 07:12:26,100,1,team,none,SANDBOX Gaming,none,1,3.0,1.0,8.0,69860
ESPORTSTMNT02/1414834,LCK,2020,Summer,2020-08-13 07:12:26,200,0,team,none,Gen.G,none,0,3.0,0.0,5.0,64574
ESPORTSTMNT02/1414857,LCK,2020,Summer,2020-08-13 08:49:06,100,1,team,none,Gen.G,none,1,3.0,0.0,9.0,59686
ESPORTSTMNT02/1414857,LCK,2020,Summer,2020-08-13 08:49:06,200,0,team,none,SANDBOX Gaming,none,0,2.0,1.0,3.0,54336
ESPORTSTMNT02/1414873,LCK,2020,Summer,2020-08-13 09:46:41,100,1,team,none,SANDBOX Gaming,none,0,0.0,0.0,1.0,43763
ESPORTSTMNT02/1414873,LCK,2020,Summer,2020-08-13 09:46:41,200,0,team,none,Gen.G,none,1,4.0,1.0,9.0,53742
ESPORTSTMNT02/1414883,LCK,2020,Summer,2020-08-13 10:56:21,100,1,team,none,T1,none,1,3.0,1.0,8.0,60092
ESPORTSTMNT02/1414883,LCK,2020,Summer,2020-08-13 10:56:21,200,0,team,none,Afreeca Freecs,none,0,2.0,0.0,1.0,47211
ESPORTSTMNT02/1414913,LCK,2020,Summer,2020-08-13 12:23:00,100,1,team,none,Afreeca Freecs,none,0,0.0,0.0,1.0,48047
ESPORTSTMNT02/1414913,LCK,2020,Summer,2020-08-13 12:23:00,200,0,team,none,T1,none,1,4.0,0.0,8.0,58932
ESPORTSTMNT02/1405142,LCK,2020,Summer,2020-08-14 07:29:53,100,1,team,none,SeolHaeOne Prince,none,0,0.0,0.0,1.0,49849
ESPORTSTMNT02/1405142,LCK,2020,Summer,2020-08-14 07:29:53,200,0,team,none,KT Rolster,none,1,4.0,1.0,11.0,63411
ESPORTSTMNT02/1405151,LCK,2020,Summer,2020-08-14 08:41:27,100,1,team,none,KT Rolster,none,1,3.0,0.0,9.0,60639
ESPORTSTMNT02/1405151,LCK,2020,Summer,2020-08-14 08:41:27,200,0,team,none,SeolHaeOne Prince,none,0,1.0,1.0,1.0,52742
ESPORTSTMNT02/1405166,LCK,2020,Summer,2020-08-14 09:38:58,100,1,team,none,DRX,none,1,2.0,1.0,7.0,65019
ESPORTSTMNT02/1405166,LCK,2020,Summer,2020-08-14 09:38:58,200,0,team,none,Hanwha Life Esports,none,0,3.0,0.0,3.0,55738
ESPORTSTMNT02/1405195,LCK,2020,Summer,2020-08-14 11:40:42,100,1,team,none,Hanwha Life Esports,none,0,2.0,0.0,3.0,47982
ESPORTSTMNT02/1405195,LCK,2020,Summer,2020-08-14 11:40:42,200,0,team,none,DRX,none,1,2.0,0.0,8.0,56923
ESPORTSTMNT02/1415076,LCK,2020,Summer,2020-08-15 05:57:10,100,1,team,none,Team Dynamics,none,0,2.0,0.0,2.0,43717
ESPORTSTMNT02/1415076,LCK,2020,Summer,2020-08-15 05:57:10,200,0,team,none,DAMWON Gaming,none,1,1.0,1.0,10.0,54696
ESPORTSTMNT02/1415086,LCK,2020,Summer,2020-08-15 08:35:48,100,1,team,none,DAMWON Gaming,none,1,2.0,1.0,11.0,50435
ESPORTSTMNT02/1415086,LCK,2020,Summer,2020-08-15 08:35:48,200,0,team,none,Team Dynamics,none,0,1.0,0.0,0.0,34630
ESPORTSTMNT02/1415097,LCK,2020,Summer,2020-08-15 09:30:17,100,1,team,none,Afreeca Freecs,none,1,3.0,2.0,11.0,69852
ESPORTSTMNT02/1415097,LCK,2020,Summer,2020-08-15 09:30:17,200,0,team,none,SANDBOX Gaming,none,0,3.0,0.0,1.0,58188
ESPORTSTMNT02/1415116,LCK,2020,Summer,2020-08-15 11:42:59,100,1,team,none,SANDBOX Gaming,none,1,4.0,1.0,11.0,70230
ESPORTSTMNT02/1415116,LCK,2020,Summer,2020-08-15 11:42:59,200,0,team,none,Afreeca Freecs,none,0,1.0,0.0,2.0,60586
ESPORTSTMNT02/1415120,LCK,2020,Summer,2020-08-15 12:43:52,100,1,team,none,Afreeca Freecs,none,1,3.0,1.0,8.0,73354
ESPORTSTMNT02/1415120,LCK,2020,Summer,2020-08-15 12:43:52,200,0,team,none,SANDBOX Gaming,none,0,3.0,0.0,2.0,61199
ESPORTSTMNT02/1405416,LCK,2020,Summer,2020-08-16 06:26:22,100,1,team,none,Hanwha Life Esports,none,0,2.0,0.0,4.0,59759
ESPORTSTMNT02/1405416,LCK,2020,Summer,2020-08-16 06:26:22,200,0,team,none,Gen.G,none,1,3.0,1.0,9.0,66103
ESPORTSTMNT02/1405437,LCK,2020,Summer,2020-08-16 08:42:39,100,1,team,none,Gen.G,none,1,3.0,1.0,11.0,61945
ESPORTSTMNT02/1405437,LCK,2020,Summer,2020-08-16 08:42:39,200,0,team,none,Hanwha Life Esports,none,0,1.0,0.0,1.0,45583
ESPORTSTMNT02/1405442,LCK,2020,Summer,2020-08-16 09:35:03,100,1,team,none,DRX,none,0,1.0,0.0,3.0,55896
ESPORTSTMNT02/1405442,LCK,2020,Summer,2020-08-16 09:35:03,200,0,team,none,SeolHaeOne Prince,none,1,4.0,1.0,8.0,60458
ESPORTSTMNT02/1405467,LCK,2020,Summer,2020-08-16 11:42:05,100,1,team,none,SeolHaeOne Prince,none,0,1.0,0.0,2.0,48953
ESPORTSTMNT02/1405467,LCK,2020,Summer,2020-08-16 11:42:05,200,0,team,none,DRX,none,1,3.0,1.0,11.0,63164
ESPORTSTMNT02/1405477,LCK,2020,Summer,2020-08-16 12:38:11,100,1,team,none,DRX,none,1,2.0,1.0,9.0,75706
ESPORTSTMNT02/1405477,LCK,2020,Summer,2020-08-16 12:38:11,200,0,team,none,SeolHaeOne Prince,none,0,4.0,1.0,2.0,66464
ESPORTSTMNT03/1431586,LCK,2020,Summer,2020-08-20 06:43:58,100,1,team,none,DAMWON Gaming,none,1,2.0,1.0,11.0,60615
ESPORTSTMNT03/1431586,LCK,2020,Summer,2020-08-20 06:43:58,200,0,team,none,T1,none,0,2.0,0.0,0.0,45319
ESPORTSTMNT03/1431616,LCK,2020,Summer,2020-08-20 08:45:25,100,1,team,none,T1,none,0,4.0,0.0,3.0,58942
ESPORTSTMNT03/1431616,LCK,2020,Summer,2020-08-20 08:45:25,200,0,team,none,DAMWON Gaming,none,1,2.0,0.0,7.0,63841
ESPORTSTMNT03/1431635,LCK,2020,Summer,2020-08-20 09:44:57,100,1,team,none,Afreeca Freecs,none,0,1.0,0.0,3.0,48200
ESPORTSTMNT03/1431635,LCK,2020,Summer,2020-08-20 09:44:57,200,0,team,none,KT Rolster,none,1,3.0,1.0,10.0,59421
ESPORTSTMNT03/1431664,LCK,2020,Summer,2020-08-20 11:42:47,100,1,team,none,KT Rolster,none,0,2.0,0.0,6.0,78023
ESPORTSTMNT03/1431664,LCK,2020,Summer,2020-08-20 11:42:47,200,0,team,none,Afreeca Freecs,none,1,4.0,3.0,8.0,85621
ESPORTSTMNT03/1431675,LCK,2020,Summer,2020-08-20 12:47:16,100,1,team,none,Afreeca Freecs,none,1,3.0,2.0,9.0,96557
ESPORTSTMNT03/1431675,LCK,2020,Summer,2020-08-20 12:47:16,200,0,team,none,KT Rolster,none,0,4.0,2.0,7.0,90484
ESPORTSTMNT03/1441795,LCK,2020,Summer,2020-08-21 07:05:30,100,1,team,none,Hanwha Life Esports,none,0,1.0,0.0,4.0,57845
ESPORTSTMNT03/1441795,LCK,2020,Summer,2020-08-21 07:05:30,200,0,team,none,SANDBOX Gaming,none,1,4.0,1.0,8.0,63232
ESPORTSTMNT03/1441817,LCK,2020,Summer,2020-08-21 08:44:42,100,1,team,none,SANDBOX Gaming,none,1,3.0,0.0,9.0,48543
ESPORTSTMNT03/1441817,LCK,2020,Summer,2020-08-21 08:44:42,200,0,team,none,Hanwha Life Esports,none,0,0.0,0.0,2.0,38131
ESPORTSTMNT03/1441822,LCK,2020,Summer,2020-08-21 09:32:45,100,1,team,none,SeolHaeOne Prince,none,0,0.0,0.0,0.0,43035
ESPORTSTMNT03/1441822,LCK,2020,Summer,2020-08-21 09:32:45,200,0,team,none,Team Dynamics,none,1,4.0,1.0,9.0,54139
ESPORTSTMNT03/1441836,LCK,2020,Summer,2020-08-21 11:00:40,100,1,team,none,Team Dynamics,none,1,4.0,0.0,6.0,63373
ESPORTSTMNT03/1441836,LCK,2020,Summer,2020-08-21 11:00:40,200,0,team,none,SeolHaeOne Prince,none,0,1.0,0.0,3.0,58075
ESPORTSTMNT03/1441931,LCK,2020,Summer,2020-08-22 05:11:26,100,1,team,none,Gen.G,none,1,4.0,0.0,10.0,53212
ESPORTSTMNT03/1441931,LCK,2020,Summer,2020-08-22 05:11:26,200,0,team,none,Afreeca Freecs,none,0,0.0,0.0,0.0,41341
ESPORTSTMNT03/1441978,LCK,2020,Summer,2020-08-22 08:35:32,100,1,team,none,Afreeca Freecs,none,0,0.0,0.0,2.0,54010
ESPORTSTMNT03/1441978,LCK,2020,Summer,2020-08-22 08:35:32,200,0,team,none,Gen.G,none,1,4.0,2.0,11.0,70759
ESPORTSTMNT03/1442006,LCK,2020,Summer,2020-08-22 09:31:50,100,1,team,none,KT Rolster,none,0,0.0,0.0,0.0,39892
ESPORTSTMNT03/1442006,LCK,2020,Summer,2020-08-22 09:31:50,200,0,team,none,DAMWON Gaming,none,1,4.0,1.0,11.0,53081
ESPORTSTMNT03/1442035,LCK,2020,Summer,2020-08-22 11:04:20,100,1,team,none,DAMWON Gaming,none,1,0.0,0.0,6.0,39748
ESPORTSTMNT03/1442035,LCK,2020,Summer,2020-08-22 11:04:20,200,0,team,none,KT Rolster,none,0,2.0,0.0,1.0,30720
ESPORTSTMNT03/1442117,LCK,2020,Summer,2020-08-23 05:12:23,100,1,team,none,T1,none,1,2.0,1.0,8.0,61652
ESPORTSTMNT03/1442117,LCK,2020,Summer,2020-08-23 05:12:23,200,0,team,none,DRX,none,0,2.0,0.0,3.0,54370
ESPORTSTMNT03/1442138,LCK,2020,Summer,2020-08-23 08:38:41,100,1,team,none,DRX,none,1,5.0,1.0,10.0,76646
ESPORTSTMNT03/1442138,LCK,2020,Summer,2020-08-23 08:38:41,200,0,team,none,T1,none,0,1.0,0.0,2.0,61396
ESPORTSTMNT03/1442161,LCK,2020,Summer,2020-08-23 09:41:33,100,1,team,none,T1,none,1,4.0,1.0,9.0,76252
ESPORTSTMNT03/1442161,LCK,2020,Summer,2020-08-23 09:41:33,200,0,team,none,DRX,none,0,1.0,1.0,4.0,65687
ESPORTSTMNT03/1442164,LCK,2020,Summer,2020-08-23 10:45:06,100,1,team,none,Team Dynamics,none,1,2.0,3.0,11.0,80992
ESPORTSTMNT03/1442164,LCK,2020,Summer,2020-08-23 10:45:06,200,0,team,none,Hanwha Life Esports,none,0,4.0,0.0,6.0,70764
ESPORTSTMNT03/1442181,LCK,2020,Summer,2020-08-23 12:20:59,100,1,team,none,Hanwha Life Esports,none,1,3.0,2.0,10.0,70141
ESPORTSTMNT03/1442181,LCK,2020,Summer,2020-08-23 12:20:59,200,0,team,none,Team Dynamics,none,0,2.0,0.0,2.0,61435
ESPORTSTMNT03/1442192,LCK,2020,Summer,2020-08-23 13:18:28,100,1,team,none,Team Dynamics,none,0,0.0,0.0,2.0,39168
ESPORTSTMNT03/1442192,LCK,2020,Summer,2020-08-23 13:18:28,200,0,team,none,Hanwha Life Esports,none,1,4.0,1.0,9.0,50058
ESPORTSTMNT01/1690520,LCK,2021,Spring,2021-01-13 07:00:34,100,1,team,none,Gen.G,none,1,4.0,2.0,11.0,73081
ESPORTSTMNT01/1690520,LCK,2021,Spring,2021-01-13 07:00:34,200,0,team,none,KT Rolster,none,0,2.0,0.0,2.0,61024
ESPORTSTMNT01/1690549,LCK,2021,Spring,2021-01-13 08:54:10,100,1,team,none,KT Rolster,none,0,0.0,0.0,3.0,48790
ESPORTSTMNT01/1690549,LCK,2021,Spring,2021-01-13 08:54:10,200,0,team,none,Gen.G,none,1,4.0,2.0,10.0,62392
ESPORTSTMNT01/1690563,LCK,2021,Spring,2021-01-13 10:04:28,100,1,team,none,T1,none,1,2.0,1.0,11.0,59560
ESPORTSTMNT01/1690563,LCK,2021,Spring,2021-01-13 10:04:28,200,0,team,none,Hanwha Life Esports,none,0,2.0,0.0,0.0,45934
ESPORTSTMNT01/1690580,LCK,2021,Spring,2021-01-13 11:32:05,100,1,team,none,Hanwha Life Esports,none,1,4.0,1.0,9.0,56801
ESPORTSTMNT01/1690580,LCK,2021,Spring,2021-01-13 11:32:05,200,0,team,none,T1,none,0,0.0,0.0,5.0,52317
ESPORTSTMNT01/1690585,LCK,2021,Spring,2021-01-13 12:29:11,100,1,team,none,T1,none,1,4.0,1.0,10.0,65224
ESPORTSTMNT01/1690585,LCK,2021,Spring,2021-01-13 12:29:11,200,0,team,none,Hanwha Life Esports,none,0,0.0,0.0,1.0,51051
ESPORTSTMNT01/1690820,LCK,2021,Spring,2021-01-14 07:35:03,100,1,team,none,Nongshim RedForce,none,1,4.0,1.0,7.0,56981
ESPORTSTMNT01/1690820,LCK,2021,Spring,2021-01-14 07:35:03,200,0,team,none,Liiv SANDBOX,none,0,1.0,0.0,2.0,49069
ESPORTSTMNT01/1690828,LCK,2021,Spring,2021-01-14 08:45:33,100,1,team,none,Liiv SANDBOX,none,1,3.0,1.0,9.0,54750
ESPORTSTMNT01/1690828,LCK,2021,Spring,2021-01-14 08:45:33,200,0,team,none,Nongshim RedForce,none,0,0.0,0.0,4.0,41704
ESPORTSTMNT01/1690841,LCK,2021,Spring,2021-01-14 09:37:48,100,1,team,none,Nongshim RedForce,none,1,2.0,1.0,9.0,54089
ESPORTSTMNT01/1690841,LCK,2021,Spring,2021-01-14 09:37:48,200,0,team,none,Liiv SANDBOX,none,0,3.0,0.0,4.0,50895
ESPORTSTMNT03/1681444,LCK,2021,Spring,2021-01-14 11:19:56,100,1,team,none,DRX,none,1,3.0,1.0,11.0,69380
ESPORTSTMNT03/1681444,LCK,2021,Spring,2021-01-14 11:19:56,200,0,team,none,Afreeca Freecs,none,0,3.0,0.0,5.0,62152
ESPORTSTMNT03/1681477,LCK,2021,Spring,2021-01-14 12:33:18,100,1,team,none,Afreeca Freecs,none,1,4.0,1.0,8.0,58050
ESPORTSTMNT03/1681477,LCK,2021,Spring,2021-01-14 12:33:18,200,0,team,none,DRX,none,0,0.0,0.0,0.0,43760
ESPORTSTMNT03/1681511,LCK,2021,Spring,2021-01-14 13:50:50,100,1,team,none,DRX,none,1,3.0,1.0,10.0,69700
ESPORTSTMNT03/1681511,LCK,2021,Spring,2021-01-14 13:50:50,200,0,team,none,Afreeca Freecs,none,0,2.0,0.0,3.0,61472
ESPORTSTMNT01/1691020,LCK,2021,Spring,2021-01-15 05:53:23,100,1,team,none,Fredit BRION,none,0,2.0,0.0,1.0,49417
ESPORTSTMNT01/1691020,LCK,2021,Spring,2021-01-15 05:53:23,200,0,team,none,Gen.G,none,1,2.0,1.0,10.0,59218
ESPORTSTMNT01/1691048,LCK,2021,Spring,2021-01-15 08:43:35,100,1,team,none,Gen.G,none,1,3.0,1.0,10.0,59221
ESPORTSTMNT01/1691048,LCK,2021,Spring,2021-01-15 08:43:35,200,0,team,none,Fredit BRION,none,0,0.0,0.0,2.0,44660
ESPORTSTMNT01/1691071,LCK,2021,Spring,2021-01-15 09:38:04,100,1,team,none,DWG KIA,none,0,1.0,0.0,3.0,50284
ESPORTSTMNT01/1691071,LCK,2021,Spring,2021-01-15 09:38:04,200,0,team,none,T1,none,1,3.0,1.0,11.0,60362
ESPORTSTMNT01/1691105,LCK,2021,Spring,2021-01-15 11:21:32,100,1,team,none,T1,none,0,1.0,0.0,1.0,51889
ESPORTSTMNT01/1691105,LCK,2021,Spring,2021-01-15 11:21:32,200,0,team,none,DWG KIA,none,1,4.0,1.0,9.0,65070
ESPORTSTMNT01/1691118,LCK,2021,Spring,2021-01-15 12:21:44,100,1,team,none,DWG KIA,none,1,5.0,2.0,10.0,80370
ESPORTSTMNT01/1691118,LCK,2021,Spring,2021-01-15 12:21:44,200,0,team,none,T1,none,0,1.0,0.0,5.0,72946
ESPORTSTMNT01/1691379,LCK,2021,Spring,2021-01-16 06:07:26,100,1,team,none,Liiv SANDBOX,none,0,3.0,0.0,2.0,55707
ESPORTSTMNT01/1691379,LCK,2021,Spring,2021-01-16 06:07:26,200,0,team,none,KT Rolster,none,1,2.0,3.0,9.0,71521
ESPORTSTMNT01/1691409,LCK,2021,Spring,2021-01-16 08:50:13,100,1,team,none,KT Rolster,none,1,1.0,1.0,9.0,59774
ESPORTSTMNT01/1691409,LCK,2021,Spring,2021-01-16 08:50:13,200,0,team,none,Liiv SANDBOX,none,0,4.0,0.0,3.0,49110
ESPORTSTMNT01/1691411,LCK,2021,Spring,2021-01-16 09:46:23,100,1,team,none,Hanwha Life Esports,none,1,3.0,1.0,9.0,57977
ESPORTSTMNT01/1691411,LCK,2021,Spring,2021-01-16 09:46:23,200,0,team,none,DRX,none,0,0.0,0.0,3.0,43233
ESPORTSTMNT01/1691433,LCK,2021,Spring,2021-01-16 11:22:11,100,1,team,none,DRX,none,1,2.0,1.0,9.0,52956
ESPORTSTMNT01/1691433,LCK,2021,Spring,2021-01-16 11:22:11,200,0,team,none,Hanwha Life Esports,none,0,2.0,0.0,5.0,49070
ESPORTSTMNT01/1691436,LCK,2021,Spring,2021-01-16 12:14:34,100,1,team,none,Hanwha Life Esports,none,1,4.0,1.0,8.0,62120
ESPORTSTMNT01/1691436,LCK,2021,Spring,2021-01-16 12:14:34,200,0,team,none,DRX,none,0,1.0,0.0,5.0,55186
ESPORTSTMNT01/1691645,LCK,2021,Spring,2021-01-17 06:05:53,100,1,team,none,Nongshim RedForce,none,0,0.0,0.0,0.0,41071
ESPORTSTMNT01/1691645,LCK,2021,Spring,2021-01-17 06:05:53,200,0,team,none,DWG KIA,none,1,3.0,1.0,11.0,60312
ESPORTSTMNT01/1691675,LCK,2021,Spring,2021-01-17 08:36:38,100,1,team,none,DWG KIA,none,1,3.0,1.0,11.0,58159
ESPORTSTMNT01/1691675,LCK,2021,Spring,2021-01-17 08:36:38,200,0,team,none,Nongshim RedForce,none,0,1.0,0.0,1.0,43196
ESPORTSTMNT01/1691681,LCK,2021,Spring,2021-01-17 09:30:59,100,1,team,none,Afreeca Freecs,none,1,4.0,1.0,8.0,61329
ESPORTSTMNT01/1691681,LCK,2021,Spring,2021-01-17 09:30:59,200,0,team,none,Fredit BRION,none,0,0.0,0.0,2.0,54639
ESPORTSTMNT01/1691701,LCK,2021,Spring,2021-01-17 11:13:10,100,1,team,none,Fredit BRION,none,0,1.0,0.0,3.0,70269
ESPORTSTMNT01/1691701,LCK,2021,Spring,2021-01-17 11:13:10,200,0,team,none,Afreeca Freecs,none,1,5.0,2.0,11.0,77536
ESPORTSTMNT01/1683103,LCK,2021,Spring,2021-01-20 07:19:14,100,1,team,none,Liiv SANDBOX,none,1,5.0,1.0,9.0,65484
ESPORTSTMNT01/1683103,LCK,2021,Spring,2021-01-20 07:19:14,200,0,team,none,Afreeca Freecs,none,0,0.0,0.0,7.0,60350
ESPORTSTMNT01/1683114,LCK,2021,Spring,2021-01-20 08:43:46,100,1,team,none,Afreeca Freecs,none,0,0.0,0.0,2.0,38233
ESPORTSTMNT01/1683114,LCK,2021,Spring,2021-01-20 08:43:46,200,0,team,none,Liiv SANDBOX,none,1,3.0,1.0,9.0,53184
ESPORTSTMNT01/1683124,LCK,2021,Spring,2021-01-20 09:44:50,100,1,team,none,DRX,none,0,2.0,0.0,5.0,53777
ESPORTSTMNT01/1683124,LCK,2021,Spring,2021-01-20 09:44:50,200,0,team,none,Nongshim RedForce,none,1,2.0,1.0,8.0,59235
ESPORTSTMNT01/1683151,LCK,2021,Spring,2021-01-20 11:16:28,100,1,team,none,Nongshim RedForce,none,0,2.0,0.0,3.0,55294
ESPORTSTMNT01/1683151,LCK,2021,Spring,2021-01-20 11:16:28,200,0,team,none,DRX,none,1,3.0,1.0,11.0,66219
ESPORTSTMNT01/1683165,LCK,2021,Spring,2021-01-20 12:23:17,100,1,team,none,DRX,none,1,4.0,1.0,7.0,79597
ESPORTSTMNT01/1683165,LCK,2021,Spring,2021-01-20 12:23:17,200,0,team,none,Nongshim RedForce,none,0,3.0,1.0,5.0,77868
ESPORTSTMNT01/1693483,LCK,2021,Spring,2021-01-21 06:46:58,100,1,team,none,T1,none,1,4.0,1.0,10.0,69096
ESPORTSTMNT01/1693483,LCK,2021,Spring,2021-01-21 06:46:58,200,0,team,none,Gen.G,none,0,1.0,0.0,4.0,62733
ESPORTSTMNT01/1693567,LCK,2021,Spring,2021-01-21 08:43:30,100,1,team,none,Gen.G,none,1,3.0,1.0,11.0,56542
ESPORTSTMNT01/1693567,LCK,2021,Spring,2021-01-21 08:43:30,200,0,team,none,T1,none,0,1.0,0.0,0.0,42271
ESPORTSTMNT01/1693576,LCK,2021,Spring,2021-01-21 09:37:01,100,1,team,none,T1,none,0,1.0,0.0,3.0,56734
ESPORTSTMNT01/1693576,LCK,2021,Spring,2021-01-21 09:37:01,200,0,team,none,Gen.G,none,1,3.0,1.0,8.0,63026
ESPORTSTMNT01/1693596,LCK,2021,Spring,2021-01-21 10:36:05,100,1,team,none,DWG KIA,none,0,2.0,0.0,5.0,60892
ESPORTSTMNT01/1693596,LCK,2021,Spring,2021-01-21 10:36:05,200,0,team,none,Fredit BRION,none,1,3.0,2.0,8.0,67501
ESPORTSTMNT01/1693626,LCK,2021,Spring,2021-01-21 12:18:35,100,1,team,none,Fredit BRION,none,1,4.0,1.0,8.0,61371
ESPORTSTMNT01/1693626,LCK,2021,Spring,2021-01-21 12:18:35,200,0,team,none,DWG KIA,none,0,2.0,1.0,4.0,56021
ESPORTSTMNT01/1693931,LCK,2021,Spring,2021-01-22 04:37:57,100,1,team,none,KT Rolster,none,1,3.0,2.0,8.0,65195
ESPORTSTMNT01/1693931,LCK,2021,Spring,2021-01-22 04:37:57,200,0,team,none,Hanwha Life Esports,none,0,1.0,0.0,3.0,57361
ESPORTSTMNT01/1694012,LCK,2021,Spring,2021-01-22 08:44:23,100,1,team,none,Hanwha Life Esports,none,1,3.0,1.0,9.0,68366
ESPORTSTMNT01/1694012,LCK,2021,Spring,2021-01-22 08:44:23,200,0,team,none,KT Rolster,none,0,2.0,0.0,3.0,59390
ESPORTSTMNT01/1694041,LCK,2021,Spring,2021-01-22 09:48:00,100,1,team,none,KT Rolster,none,0,0.0,0.0,0.0,43217
ESPORTSTMNT01/1694041,LCK,2021,Spring,2021-01-22 09:48:00,200,0,team,none,Hanwha Life Esports,none,1,3.0,1.0,8.0,57571
ESPORTSTMNT01/1694062,LCK,2021,Spring,2021-01-22 10:43:49,100,1,team,none,DRX,none,1,1.0,2.0,11.0,66133
ESPORTSTMNT01/1694062,LCK,2021,Spring,2021-01-22 10:43:49,200,0,team,none,Liiv SANDBOX,none,0,3.0,0.0,3.0,49818
ESPORTSTMNT01/1694108,LCK,2021,Spring,2021-01-22 12:22:55,100,1,team,none,Liiv SANDBOX,none,1,3.0,1.0,7.0,47905
ESPORTSTMNT01/1694108,LCK,2021,Spring,2021-01-22 12:22:55,200,0,team,none,DRX,none,0,0.0,0.0,1.0,33518
ESPORTSTMNT01/1694118,LCK,2021,Spring,2021-01-22 13:08:15,100,1,team,none,DRX,none,1,3.0,2.0,9.0,83840
ESPORTSTMNT01/1694118,LCK,2021,Spring,2021-01-22 13:08:15,200,0,team,none,Liiv SANDBOX,none,0,4.0,0.0,3.0,72634
ESPORTSTMNT01/1730173,LCK,2021,Spring,2021-01-23 06:06:05,100,1,team,none,Afreeca Freecs,none,0,2.0,0.0,1.0,61113
ESPORTSTMNT01/1730173,LCK,2021,Spring,2021-01-23 06:06:05,200,0,team,none,DWG KIA,none,1,3.0,2.0,10.0,72137
ESPORTSTMNT01/1730251,LCK,2021,Spring,2021-01-23 08:41:42,100,1,team,none,DWG KIA,none,1,1.0,1.0,8.0,50718
ESPORTSTMNT01/1730251,LCK,2021,Spring,2021-01-23 08:41:42,200,0,team,none,Afreeca Freecs,none,0,2.0,0.0,3.0,42654
ESPORTSTMNT01/1730313,LCK,2021,Spring,2021-01-23 09:57:08,100,1,team,none,Fredit BRION,none,0,3.0,0.0,4.0,59572
ESPORTSTMNT01/1730313,LCK,2021,Spring,2021-01-23 09:57:08,200,0,team,none,Nongshim RedForce,none,1,3.0,1.0,7.0,68472
ESPORTSTMNT01/1730332,LCK,2021,Spring,2021-01-23 11:20:20,100,1,team,none,Nongshim RedForce,none,1,2.0,1.0,7.0,49302
ESPORTSTMNT01/1730332,LCK,2021,Spring,2021-01-23 11:20:20,200,0,team,none,Fredit BRION,none,0,2.0,0.0,1.0,37076
ESPORTSTMNT01/1720608,LCK,2021,Spring,2021-01-24 05:30:47,100,1,team,none,KT Rolster,none,0,2.0,0.0,3.0,56503
ESPORTSTMNT01/1720608,LCK,2021,Spring,2021-01-24 05:30:47,200,0,team,none,T1,none,1,4.0,2.0,10.0,66371
ESPORTSTMNT01/1720684,LCK,2021,Spring,2021-01-24 08:41:53,100,1,team,none,T1,none,0,2.0,0.0,3.0,63437
