gameid,league,year,split,date,playerid,side,position,player,team,champion,result,dragons,barons,towers
ESPORTSTMNT06/80223,LCK,2017,Spring,2017-03-08 12:34:01,6,0,Top,Roach,Kongdoo Monster,Rumble,0,,,
ESPORTSTMNT06/80223,LCK,2017,Spring,2017-03-08 12:34:01,7,0,Jungle,Punch,Kongdoo Monster,Lee Sin,0,,,
ESPORTSTMNT06/80223,LCK,2017,Spring,2017-03-08 12:34:01,8,0,Middle,Edge,Kongdoo Monster,Cassiopeia,0,,,
ESPORTSTMNT06/80223,LCK,2017,Spring,2017-03-08 12:34:01,9,0,ADC,SS,Kongdoo Monster,Kog'Maw,0,,,
ESPORTSTMNT06/80223,LCK,2017,Spring,2017-03-08 12:34:01,10,0,Support,GuGer,Kongdoo Monster,Lulu,0,,,
ESPORTSTMNT06/80223,LCK,2017,Spring,2017-03-08 12:34:01,100,1,team,,ROX Tigers,,1,3.0,2.0,9.0
ESPORTSTMNT06/80223,LCK,2017,Spring,2017-03-08 12:34:01,200,0,team,,Kongdoo Monster,,0,0.0,0.0,2.0
ESPORTSTMNT06/80229,LCK,2017,Spring,2017-03-08 13:33:56,1,1,Top,Roach,Kongdoo Monster,Shen,0,,,
ESPORTSTMNT06/80229,LCK,2017,Spring,2017-03-08 13:33:56,2,1,Jungle,Punch,Kongdoo Monster,Elise,0,,,
ESPORTSTMNT06/80229,LCK,2017,Spring,2017-03-08 13:33:56,3,1,Middle,Edge,Kongdoo Monster,Jayce,0,,,
ESPORTSTMNT06/80229,LCK,2017,Spring,2017-03-08 13:33:56,4,1,ADC,SS,Kongdoo Monster,Ezreal,0,,,
ESPORTSTMNT06/80229,LCK,2017,Spring,2017-03-08 13:33:56,5,1,Support,Secret,Kongdoo Monster,Nami,0,,,
ESPORTSTMNT06/80229,LCK,2017,Spring,2017-03-08 13:33:56,6,0,Top,Shy,ROX Tigers,Nautilus,1,,,
ESPORTSTMNT06/80229,LCK,2017,Spring,2017-03-08 13:33:56,7,0,Jungle,Mightybear,ROX Tigers,Graves,1,,,
ESPORTSTMNT06/80229,LCK,2017,Spring,2017-03-08 13:33:56,8,0,Middle,Mickey,ROX Tigers,Ahri,1,,,
ESPORTSTMNT06/80229,LCK,2017,Spring,2017-03-08 13:33:56,9,0,ADC,Sangyoon,ROX Tigers,Jhin,1,,,
ESPORTSTMNT06/80229,LCK,2017,Spring,2017-03-08 13:33:56,10,0,Support,Key,ROX Tigers,Lulu,1,,,
ESPORTSTMNT06/80229,LCK,2017,Spring,2017-03-08 13:33:56,100,1,team,,Kongdoo Monster,,0,2.0,2.0,6.0
ESPORTSTMNT06/80229,LCK,2017,Spring,2017-03-08 13:33:56,200,0,team,,ROX Tigers,,1,3.0,0.0,7.0
ESPORTSTMNT06/90289,LCK,2017,Spring,2017-03-09 07:30:56,1,1,Top,Smeb,KT Rolster,Camille,1,,,
ESPORTSTMNT06/90289,LCK,2017,Spring,2017-03-09 07:30:56,2,1,Jungle,Score,KT Rolster,Gragas,1,,,
ESPORTSTMNT06/90289,LCK,2017,Spring,2017-03-09 07:30:56,3,1,Middle,PawN,KT Rolster,Orianna,1,,,
ESPORTSTMNT06/90289,LCK,2017,Spring,2017-03-09 07:30:56,4,1,ADC,Deft,KT Rolster,Ezreal,1,,,
ESPORTSTMNT06/90289,LCK,2017,Spring,2017-03-09 07:30:56,5,1,Support,Mata,KT Rolster,Karma,1,,,
ESPORTSTMNT06/90289,LCK,2017,Spring,2017-03-09 07:30:56,6,0,Top,Crazy,bbq Olivers,Renekton,0,,,
ESPORTSTMNT06/90289,LCK,2017,Spring,2017-03-09 07:30:56,7,0,Jungle,Bless,bbq Olivers,Rengar,0,,,
ESPORTSTMNT06/90289,LCK,2017,Spring,2017-03-09 07:30:56,8,0,Middle,Tempt,bbq Olivers,Syndra,0,,,
ESPORTSTMNT06/90289,LCK,2017,Spring,2017-03-09 07:30:56,9,0,ADC,Ghost,bbq Olivers,Ashe,0,,,
ESPORTSTMNT06/90289,LCK,2017,Spring,2017-03-09 07:30:56,10,0,Support,Totoro,bbq Olivers,Lulu,0,,,
ESPORTSTMNT06/90289,LCK,2017,Spring,2017-03-09 07:30:56,100,1,team,,KT Rolster,,1,2.0,1.0,10.0
ESPORTSTMNT06/90289,LCK,2017,Spring,2017-03-09 07:30:56,200,0,team,,bbq Olivers,,0,1.0,0.0,3.0
ESPORTSTMNT06/90303,LCK,2017,Spring,2017-03-09 08:46:37,1,1,Top,Crazy,bbq Olivers,Nautilus,0,,,
ESPORTSTMNT06/90303,LCK,2017,Spring,2017-03-09 08:46:37,2,1,Jungle,Bless,bbq Olivers,Rengar,0,,,
ESPORTSTMNT06/90303,LCK,2017,Spring,2017-03-09 08:46:37,3,1,Middle,Tempt,bbq Olivers,Taliyah,0,,,
ESPORTSTMNT06/90303,LCK,2017,Spring,2017-03-09 08:46:37,4,1,ADC,Ghost,bbq Olivers,Ezreal,0,,,
ESPORTSTMNT06/90303,LCK,2017,Spring,2017-03-09 08:46:37,5,1,Support,Totoro,bbq Olivers,Malzahar,0,,,
ESPORTSTMNT06/90303,LCK,2017,Spring,2017-03-09 08:46:37,6,0,Top,Smeb,KT Rolster,Maokai,1,,,
ESPORTSTMNT06/90303,LCK,2017,Spring,2017-03-09 08:46:37,7,0,Jungle,Score,KT Rolster,Graves,1,,,
ESPORTSTMNT06/90303,LCK,2017,Spring,2017-03-09 08:46:37,8,0,Middle,PawN,KT Rolster,Ahri,1,,,
ESPORTSTMNT06/90303,LCK,2017,Spring,2017-03-09 08:46:37,9,0,ADC,Deft,KT Rolster,Ashe,1,,,
ESPORTSTMNT06/90303,LCK,2017,Spring,2017-03-09 08:46:37,10,0,Support,Mata,KT Rolster,Lulu,1,,,
ESPORTSTMNT06/90303,LCK,2017,Spring,2017-03-09 08:46:37,100,1,team,,bbq Olivers,,0,4.0,1.0,8.0
ESPORTSTMNT06/90303,LCK,2017,Spring,2017-03-09 08:46:37,200,0,team,,KT Rolster,,1,1.0,2.0,11.0
ESPORTSTMNT06/90308,LCK,2017,Spring,2017-03-09 09:57:40,1,1,Top,ikssu,Jin Air Green Wings,Nautilus,1,,,
ESPORTSTMNT06/90308,LCK,2017,Spring,2017-03-09 09:57:40,2,1,Jungle,UmTi,Jin Air Green Wings,Graves,1,,,
ESPORTSTMNT06/90308,LCK,2017,Spring,2017-03-09 09:57:40,3,1,Middle,Kuzan,Jin Air Green Wings,Taliyah,1,,,
ESPORTSTMNT06/90308,LCK,2017,Spring,2017-03-09 09:57:40,4,1,ADC,Teddy,Jin Air Green Wings,Ezreal,1,,,
ESPORTSTMNT06/90308,LCK,2017,Spring,2017-03-09 09:57:40,5,1,Support,SnowFlower,Jin Air Green Wings,Lulu,1,,,
ESPORTSTMNT06/90308,LCK,2017,Spring,2017-03-09 09:57:40,6,0,Top,Expession,Longzhu Gaming,Rumble,0,,,
ESPORTSTMNT06/90308,LCK,2017,Spring,2017-03-09 09:57:40,7,0,Jungle,Crash,Longzhu Gaming,Rengar,0,,,
ESPORTSTMNT06/90308,LCK,2017,Spring,2017-03-09 09:57:40,8,0,Middle,Fly,Longzhu Gaming,Corki,0,,,
ESPORTSTMNT06/90308,LCK,2017,Spring,2017-03-09 09:57:40,9,0,ADC,PraY,Longzhu Gaming,Jhin,0,,,
ESPORTSTMNT06/90308,LCK,2017,Spring,2017-03-09 09:57:40,10,0,Support,GorillA,Longzhu Gaming,Karma,0,,,
ESPORTSTMNT06/90308,LCK,2017,Spring,2017-03-09 09:57:40,100,1,team,,Jin Air Green Wings,,1,3.0,0.0,10.0
ESPORTSTMNT06/90308,LCK,2017,Spring,2017-03-09 09:57:40,200,0,team,,Longzhu Gaming,,0,1.0,0.0,2.0
ESPORTSTMNT06/90324,LCK,2017,Spring,2017-03-09 11:50:31,1,1,Top,Expession,Longzhu Gaming,Maokai,0,,,
ESPORTSTMNT06/90324,LCK,2017,Spring,2017-03-09 11:50:31,2,1,Jungle,Crash,Longzhu Gaming,Rengar,0,,,
ESPORTSTMNT06/90324,LCK,2017,Spring,2017-03-09 11:50:31,3,1,Middle,Fly,Longzhu Gaming,Taliyah,0,,,
ESPORTSTMNT06/90324,LCK,2017,Spring,2017-03-09 11:50:31,4,1,ADC,PraY,Longzhu Gaming,Jhin,0,,,
ESPORTSTMNT06/90324,LCK,2017,Spring,2017-03-09 11:50:31,5,1,Support,GorillA,Longzhu Gaming,Zyra,0,,,
ESPORTSTMNT06/90324,LCK,2017,Spring,2017-03-09 11:50:31,6,0,Top,ikssu,Jin Air Green Wings,Nautilus,1,,,
ESPORTSTMNT06/90324,LCK,2017,Spring,2017-03-09 11:50:31,7,0,Jungle,UmTi,Jin Air Green Wings,Graves,1,,,
ESPORTSTMNT06/90324,LCK,2017,Spring,2017-03-09 11:50:31,8,0,Middle,Kuzan,Jin Air Green Wings,Vladimir,1,,,
ESPORTSTMNT06/90324,LCK,2017,Spring,2017-03-09 11:50:31,9,0,ADC,Teddy,Jin Air Green Wings,Ashe,1,,,
ESPORTSTMNT06/90324,LCK,2017,Spring,2017-03-09 11:50:31,10,0,Support,SnowFlower,Jin Air Green Wings,Lulu,1,,,
ESPORTSTMNT06/90324,LCK,2017,Spring,2017-03-09 11:50:31,100,1,team,,Longzhu Gaming,,0,1.0,0.0,3.0
ESPORTSTMNT06/90324,LCK,2017,Spring,2017-03-09 11:50:31,200,0,team,,Jin Air Green Wings,,1,2.0,1.0,8.0
ESPORTSTMNT06/80472,LCK,2017,Spring,2017-03-11 07:44:58,1,1,Top,MaRin,Afreeca Freecs,Rumble,1,,,
ESPORTSTMNT06/80472,LCK,2017,Spring,2017-03-11 07:44:58,2,1,Jungle,Mowgli,Afreeca Freecs,Rek'Sai,1,,,
ESPORTSTMNT06/80472,LCK,2017,Spring,2017-03-11 07:44:58,3,1,Middle,Kuro,Afreeca Freecs,Taliyah,1,,,
ESPORTSTMNT06/80472,LCK,2017,Spring,2017-03-11 07:44:58,4,1,ADC,Kramer,Afreeca Freecs,Ashe,1,,,
ESPORTSTMNT06/80472,LCK,2017,Spring,2017-03-11 07:44:58,5,1,Support,TusiN,Afreeca Freecs,Camille,1,,,
ESPORTSTMNT06/80472,LCK,2017,Spring,2017-03-11 07:44:58,6,0,Top,ADD,MVP,Poppy,0,,,
ESPORTSTMNT06/80472,LCK,2017,Spring,2017-03-11 07:44:58,7,0,Jungle,Beyond,MVP,Elise,0,,,
ESPORTSTMNT06/80472,LCK,2017,Spring,2017-03-11 07:44:58,8,0,Middle,Ian,MVP,Jayce,0,,,
ESPORTSTMNT06/80472,LCK,2017,Spring,2017-03-11 07:44:58,9,0,ADC,MaHa,MVP,Caitlyn,0,,,
ESPORTSTMNT06/80472,LCK,2017,Spring,2017-03-11 07:44:58,10,0,Support,Max,MVP,Lulu,0,,,
ESPORTSTMNT06/80472,LCK,2017,Spring,2017-03-11 07:44:58,100,1,team,,Afreeca Freecs,,1,3.0,1.0,11.0
ESPORTSTMNT06/80472,LCK,2017,Spring,2017-03-11 07:44:58,200,0,team,,MVP,,0,0.0,0.0,0.0
ESPORTSTMNT06/80475,LCK,2017,Spring,2017-03-11 08:36:36,1,1,Top,ADD,MVP,Kled,0,,,
ESPORTSTMNT06/80475,LCK,2017,Spring,2017-03-11 08:36:36,2,1,Jungle,Beyond,MVP,Graves,0,,,
ESPORTSTMNT06/80475,LCK,2017,Spring,2017-03-11 08:36:36,3,1,Middle,Ian,MVP,Syndra,0,,,
ESPORTSTMNT06/80475,LCK,2017,Spring,2017-03-11 08:36:36,4,1,ADC,MaHa,MVP,Caitlyn,0,,,
ESPORTSTMNT06/80475,LCK,2017,Spring,2017-03-11 08:36:36,5,1,Support,Max,MVP,Zilean,0,,,
ESPORTSTMNT06/80475,LCK,2017,Spring,2017-03-11 08:36:36,6,0,Top,MaRin,Afreeca Freecs,Nautilus,1,,,
ESPORTSTMNT06/80475,LCK,2017,Spring,2017-03-11 08:36:36,7,0,Jungle,Mowgli,Afreeca Freecs,Rengar,1,,,
ESPORTSTMNT06/80475,LCK,2017,Spring,2017-03-11 08:36:36,8,0,Middle,Kuro,Afreeca Freecs,Talon,1,,,
ESPORTSTMNT06/80475,LCK,2017,Spring,2017-03-11 08:36:36,9,0,ADC,Kramer,Afreeca Freecs,Jhin,1,,,
ESPORTSTMNT06/80475,LCK,2017,Spring,2017-03-11 08:36:36,10,0,Support,TusiN,Afreeca Freecs,Malzahar,1,,,
ESPORTSTMNT06/80475,LCK,2017,Spring,2017-03-11 08:36:36,100,1,team,,MVP,,0,1.0,2.0,3.0
ESPORTSTMNT06/80475,LCK,2017,Spring,2017-03-11 08:36:36,200,0,team,,Afreeca Freecs,,1,3.0,0.0,8.0
ESPORTSTMNT06/80491,LCK,2017,Spring,2017-03-11 10:26:55,1,1,Top,Profit,SK Telecom T1,Nautilus,1,,,
ESPORTSTMNT06/80491,LCK,2017,Spring,2017-03-11 10:26:55,2,1,Jungle,Peanut,SK Telecom T1,Rengar,1,,,
ESPORTSTMNT06/80491,LCK,2017,Spring,2017-03-11 10:26:55,3,1,Middle,Faker,SK Telecom T1,Ryze,1,,,
ESPORTSTMNT06/80491,LCK,2017,Spring,2017-03-11 10:26:55,4,1,ADC,Bang,SK Telecom T1,Ezreal,1,,,
ESPORTSTMNT06/80491,LCK,2017,Spring,2017-03-11 10:26:55,5,1,Support,Wolf,SK Telecom T1,Zyra,1,,,
ESPORTSTMNT06/80491,LCK,2017,Spring,2017-03-11 10:26:55,6,0,Top,Roach,Kongdoo Monster,Shen,0,,,
ESPORTSTMNT06/80491,LCK,2017,Spring,2017-03-11 10:26:55,7,0,Jungle,Punch,Kongdoo Monster,Lee Sin,0,,,
ESPORTSTMNT06/80491,LCK,2017,Spring,2017-03-11 10:26:55,8,0,Middle,Edge,Kongdoo Monster,Jayce,0,,,
ESPORTSTMNT06/80491,LCK,2017,Spring,2017-03-11 10:26:55,9,0,ADC,SS,Kongdoo Monster,Jhin,0,,,
ESPORTSTMNT06/80491,LCK,2017,Spring,2017-03-11 10:26:55,10,0,Support,GuGer,Kongdoo Monster,Tahm Kench,0,,,
ESPORTSTMNT06/80491,LCK,2017,Spring,2017-03-11 10:26:55,100,1,team,,SK Telecom T1,,1,3.0,0.0,10.0
ESPORTSTMNT06/80491,LCK,2017,Spring,2017-03-11 10:26:55,200,0,team,,Kongdoo Monster,,0,0.0,1.0,3.0
ESPORTSTMNT06/80524,LCK,2017,Spring,2017-03-11 11:38:41,1,1,Top,Roach,Kongdoo Monster,Shen,0,,,
ESPORTSTMNT06/80524,LCK,2017,Spring,2017-03-11 11:38:41,2,1,Jungle,Punch,Kongdoo Monster,Rengar,0,,,
ESPORTSTMNT06/80524,LCK,2017,Spring,2017-03-11 11:38:41,3,1,Middle,Edge,Kongdoo Monster,Ryze,0,,,
ESPORTSTMNT06/80524,LCK,2017,Spring,2017-03-11 11:38:41,4,1,ADC,SS,Kongdoo Monster,Jhin,0,,,
ESPORTSTMNT06/80524,LCK,2017,Spring,2017-03-11 11:38:41,5,1,Support,Secret,Kongdoo Monster,Zyra,0,,,
ESPORTSTMNT06/80524,LCK,2017,Spring,2017-03-11 11:38:41,6,0,Top,Profit,SK Telecom T1,Nautilus,1,,,
ESPORTSTMNT06/80524,LCK,2017,Spring,2017-03-11 11:38:41,7,0,Jungle,Peanut,SK Telecom T1,Graves,1,,,
ESPORTSTMNT06/80524,LCK,2017,Spring,2017-03-11 11:38:41,8,0,Middle,Faker,SK Telecom T1,Orianna,1,,,
ESPORTSTMNT06/80524,LCK,2017,Spring,2017-03-11 11:38:41,9,0,ADC,Bang,SK Telecom T1,Ezreal,1,,,
ESPORTSTMNT06/80524,LCK,2017,Spring,2017-03-11 11:38:41,10,0,Support,Wolf,SK Telecom T1,Karma,1,,,
ESPORTSTMNT06/80524,LCK,2017,Spring,2017-03-11 11:38:41,100,1,team,,Kongdoo Monster,,0,0.0,0.0,0.0
ESPORTSTMNT06/80524,LCK,2017,Spring,2017-03-11 11:38:41,200,0,team,,SK Telecom T1,,1,3.0,1.0,10.0
ESPORTSTMNT06/90570,LCK,2017,Spring,2017-03-12 07:26:17,1,1,Top,Smeb,KT Rolster,Rumble,1,,,
ESPORTSTMNT06/90570,LCK,2017,Spring,2017-03-12 07:26:17,2,1,Jungle,Score,KT Rolster,Graves,1,,,
ESPORTSTMNT06/90570,LCK,2017,Spring,2017-03-12 07:26:17,3,1,Middle,PawN,KT Rolster,Orianna,1,,,
ESPORTSTMNT06/90570,LCK,2017,Spring,2017-03-12 07:26:17,4,1,ADC,Deft,KT Rolster,Ezreal,1,,,
ESPORTSTMNT06/90570,LCK,2017,Spring,2017-03-12 07:26:17,5,1,Support,Mata,KT Rolster,Zyra,1,,,
ESPORTSTMNT06/90570,LCK,2017,Spring,2017-03-12 07:26:17,6,0,Top,Lindarang,ROX Tigers,Nautilus,0,,,
ESPORTSTMNT06/90570,LCK,2017,Spring,2017-03-12 07:26:17,7,0,Jungle,SeongHwan,ROX Tigers,Rengar,0,,,
ESPORTSTMNT06/90570,LCK,2017,Spring,2017-03-12 07:26:17,8,0,Middle,Mickey,ROX Tigers,Vladimir,0,,,
ESPORTSTMNT06/90570,LCK,2017,Spring,2017-03-12 07:26:17,9,0,ADC,Sangyoon,ROX Tigers,Kog'Maw,0,,,
ESPORTSTMNT06/90570,LCK,2017,Spring,2017-03-12 07:26:17,10,0,Support,Key,ROX Tigers,Lulu,0,,,
ESPORTSTMNT06/90570,LCK,2017,Spring,2017-03-12 07:26:17,100,1,team,,KT Rolster,,1,2.0,1.0,11.0
ESPORTSTMNT06/90570,LCK,2017,Spring,2017-03-12 07:26:17,200,0,team,,ROX Tigers,,0,0.0,0.0,0.0
ESPORTSTMNT06/90577,LCK,2017,Spring,2017-03-12 08:36:48,1,1,Top,Lindarang,ROX Tigers,Nautilus,0,,,
ESPORTSTMNT06/90577,LCK,2017,Spring,2017-03-12 08:36:48,2,1,Jungle,SeongHwan,ROX Tigers,Graves,0,,,
ESPORTSTMNT06/90577,LCK,2017,Spring,2017-03-12 08:36:48,3,1,Middle,Mickey,ROX Tigers,Ryze,0,,,
ESPORTSTMNT06/90577,LCK,2017,Spring,2017-03-12 08:36:48,4,1,ADC,Sangyoon,ROX Tigers,Ashe,0,,,
ESPORTSTMNT06/90577,LCK,2017,Spring,2017-03-12 08:36:48,5,1,Support,Key,ROX Tigers,Karma,0,,,
ESPORTSTMNT06/90577,LCK,2017,Spring,2017-03-12 08:36:48,6,0,Top,Smeb,KT Rolster,Maokai,1,,,
ESPORTSTMNT06/90577,LCK,2017,Spring,2017-03-12 08:36:48,7,0,Jungle,Score,KT Rolster,Gragas,1,,,
ESPORTSTMNT06/90577,LCK,2017,Spring,2017-03-12 08:36:48,8,0,Middle,PawN,KT Rolster,Zed,1,,,
ESPORTSTMNT06/90577,LCK,2017,Spring,2017-03-12 08:36:48,9,0,ADC,Deft,KT Rolster,Ezreal,1,,,
ESPORTSTMNT06/90577,LCK,2017,Spring,2017-03-12 08:36:48,10,0,Support,Mata,KT Rolster,Lulu,1,,,
ESPORTSTMNT06/90577,LCK,2017,Spring,2017-03-12 08:36:48,100,1,team,,ROX Tigers,,0,3.0,0.0,3.0
ESPORTSTMNT06/90577,LCK,2017,Spring,2017-03-12 08:36:48,200,0,team,,KT Rolster,,1,0.0,1.0,8.0
ESPORTSTMNT06/80660,LCK,2017,Spring,2017-03-12 10:27:58,1,1,Top,CuVee,Samsung Galaxy,Maokai,1,,,
ESPORTSTMNT06/80660,LCK,2017,Spring,2017-03-12 10:27:58,2,1,Jungle,Ambition,Samsung Galaxy,Graves,1,,,
ESPORTSTMNT06/80660,LCK,2017,Spring,2017-03-12 10:27:58,3,1,Middle,Crown,Samsung Galaxy,Ryze,1,,,
ESPORTSTMNT06/80660,LCK,2017,Spring,2017-03-12 10:27:58,4,1,ADC,Ruler,Samsung Galaxy,Jhin,1,,,
ESPORTSTMNT06/80660,LCK,2017,Spring,2017-03-12 10:27:58,5,1,Support,CoreJJ,Samsung Galaxy,Zyra,1,,,
ESPORTSTMNT06/80660,LCK,2017,Spring,2017-03-12 10:27:58,6,0,Top,Expession,Longzhu Gaming,Nautilus,0,,,
ESPORTSTMNT06/80660,LCK,2017,Spring,2017-03-12 10:27:58,7,0,Jungle,Crash,Longzhu Gaming,Gragas,0,,,
ESPORTSTMNT06/80660,LCK,2017,Spring,2017-03-12 10:27:58,8,0,Middle,Fly,Longzhu Gaming,Talon,0,,,
ESPORTSTMNT06/80660,LCK,2017,Spring,2017-03-12 10:27:58,9,0,ADC,PraY,Longzhu Gaming,Ezreal,0,,,
ESPORTSTMNT06/80660,LCK,2017,Spring,2017-03-12 10:27:58,10,0,Support,GorillA,Longzhu Gaming,Lulu,0,,,
ESPORTSTMNT06/80660,LCK,2017,Spring,2017-03-12 10:27:58,100,1,team,,Samsung Galaxy,,1,2.0,1.0,9.0
ESPORTSTMNT06/80660,LCK,2017,Spring,2017-03-12 10:27:58,200,0,team,,Longzhu Gaming,,0,1.0,0.0,0.0
ESPORTSTMNT06/90604,LCK,2017,Spring,2017-03-12 11:36:07,1,1,Top,Expession,Longzhu Gaming,Maokai,0,,,
ESPORTSTMNT06/90604,LCK,2017,Spring,2017-03-12 11:36:07,2,1,Jungle,Crash,Longzhu Gaming,Gragas,0,,,
ESPORTSTMNT06/90604,LCK,2017,Spring,2017-03-12 11:36:07,3,1,Middle,Fly,Longzhu Gaming,LeBlanc,0,,,
ESPORTSTMNT06/90604,LCK,2017,Spring,2017-03-12 11:36:07,4,1,ADC,PraY,Longzhu Gaming,Ezreal,0,,,
ESPORTSTMNT06/90604,LCK,2017,Spring,2017-03-12 11:36:07,5,1,Support,GorillA,Longzhu Gaming,Karma,0,,,
ESPORTSTMNT06/90604,LCK,2017,Spring,2017-03-12 11:36:07,6,0,Top,CuVee,Samsung Galaxy,Shen,1,,,
ESPORTSTMNT06/90604,LCK,2017,Spring,2017-03-12 11:36:07,7,0,Jungle,Ambition,Samsung Galaxy,Kha'Zix,1,,,
ESPORTSTMNT06/90604,LCK,2017,Spring,2017-03-12 11:36:07,8,0,Middle,Crown,Samsung Galaxy,Corki,1,,,
ESPORTSTMNT06/90604,LCK,2017,Spring,2017-03-12 11:36:07,9,0,ADC,Ruler,Samsung Galaxy,Jhin,1,,,
ESPORTSTMNT06/90604,LCK,2017,Spring,2017-03-12 11:36:07,10,0,Support,CoreJJ,Samsung Galaxy,Lulu,1,,,
ESPORTSTMNT06/90604,LCK,2017,Spring,2017-03-12 11:36:07,100,1,team,,Longzhu Gaming,,0,0.0,0.0,1.0
ESPORTSTMNT06/90604,LCK,2017,Spring,2017-03-12 11:36:07,200,0,team,,Samsung Galaxy,,1,4.0,0.0,11.0
ESPORTSTMNT06/90726,LCK,2017,Spring,2017-03-14 07:38:48,1,1,Top,Expession,Longzhu Gaming,Nautilus,0,,,
ESPORTSTMNT06/90726,LCK,2017,Spring,2017-03-14 07:38:48,2,1,Jungle,Crash,Longzhu Gaming,Kha'Zix,0,,,
ESPORTSTMNT06/90726,LCK,2017,Spring,2017-03-14 07:38:48,3,1,Middle,Fly,Longzhu Gaming,Vladimir,0,,,
ESPORTSTMNT06/90726,LCK,2017,Spring,2017-03-14 07:38:48,4,1,ADC,PraY,Longzhu Gaming,Ashe,0,,,
ESPORTSTMNT06/90726,LCK,2017,Spring,2017-03-14 07:38:48,5,1,Support,GorillA,Longzhu Gaming,Karma,0,,,
ESPORTSTMNT06/90726,LCK,2017,Spring,2017-03-14 07:38:48,6,0,Top,Crazy,bbq Olivers,Rumble,1,,,
ESPORTSTMNT06/90726,LCK,2017,Spring,2017-03-14 07:38:48,7,0,Jungle,Bless,bbq Olivers,Elise,1,,,
ESPORTSTMNT06/90726,LCK,2017,Spring,2017-03-14 07:38:48,8,0,Middle,Tempt,bbq Olivers,Jayce,1,,,
ESPORTSTMNT06/90726,LCK,2017,Spring,2017-03-14 07:38:48,9,0,ADC,Ghost,bbq Olivers,Ezreal,1,,,
ESPORTSTMNT06/90726,LCK,2017,Spring,2017-03-14 07:38:48,10,0,Support,Totoro,bbq Olivers,Lulu,1,,,
ESPORTSTMNT06/90726,LCK,2017,Spring,2017-03-14 07:38:48,100,1,team,,Longzhu Gaming,,0,0.0,0.0,3.0
ESPORTSTMNT06/90726,LCK,2017,Spring,2017-03-14 07:38:48,200,0,team,,bbq Olivers,,1,2.0,0.0,8.0
ESPORTSTMNT06/90736,LCK,2017,Spring,2017-03-14 08:41:40,1,1,Top,Crazy,bbq Olivers,Nautilus,0,,,
ESPORTSTMNT06/90736,LCK,2017,Spring,2017-03-14 08:41:40,2,1,Jungle,Bless,bbq Olivers,Graves,0,,,
ESPORTSTMNT06/90736,LCK,2017,Spring,2017-03-14 08:41:40,3,1,Middle,Tempt,bbq Olivers,Cassiopeia,0,,,
ESPORTSTMNT06/90736,LCK,2017,Spring,2017-03-14 08:41:40,4,1,ADC,Ghost,bbq Olivers,Ezreal,0,,,
ESPORTSTMNT06/90736,LCK,2017,Spring,2017-03-14 08:41:40,5,1,Support,Totoro,bbq Olivers,Lulu,0,,,
ESPORTSTMNT06/90736,LCK,2017,Spring,2017-03-14 08:41:40,6,0,Top,Expession,Longzhu Gaming,Shen,1,,,
ESPORTSTMNT06/90736,LCK,2017,Spring,2017-03-14 08:41:40,7,0,Jungle,Crash,Longzhu Gaming,Kha'Zix,1,,,
ESPORTSTMNT06/90736,LCK,2017,Spring,2017-03-14 08:41:40,8,0,Middle,Fly,Longzhu Gaming,Ryze,1,,,
ESPORTSTMNT06/90736,LCK,2017,Spring,2017-03-14 08:41:40,9,0,ADC,PraY,Longzhu Gaming,Ashe,1,,,
ESPORTSTMNT06/90736,LCK,2017,Spring,2017-03-14 08:41:40,10,0,Support,GorillA,Longzhu Gaming,Karma,1,,,
ESPORTSTMNT06/90736,LCK,2017,Spring,2017-03-14 08:41:40,100,1,team,,bbq Olivers,,0,3.0,0.0,2.0
ESPORTSTMNT06/90736,LCK,2017,Spring,2017-03-14 08:41:40,200,0,team,,Longzhu Gaming,,1,1.0,2.0,11.0
ESPORTSTMNT06/90738,LCK,2017,Spring,2017-03-14 09:36:53,1,1,Top,Expession,Longzhu Gaming,Nautilus,1,,,
ESPORTSTMNT06/90738,LCK,2017,Spring,2017-03-14 09:36:53,2,1,Jungle,Crash,Longzhu Gaming,Graves,1,,,
ESPORTSTMNT06/90738,LCK,2017,Spring,2017-03-14 09:36:53,3,1,Middle,Fly,Longzhu Gaming,Taliyah,1,,,
ESPORTSTMNT06/90738,LCK,2017,Spring,2017-03-14 09:36:53,4,1,ADC,PraY,Longzhu Gaming,Jhin,1,,,
ESPORTSTMNT06/90738,LCK,2017,Spring,2017-03-14 09:36:53,5,1,Support,GorillA,Longzhu Gaming,Thresh,1,,,
ESPORTSTMNT06/90738,LCK,2017,Spring,2017-03-14 09:36:53,6,0,Top,Crazy,bbq Olivers,Shen,0,,,
ESPORTSTMNT06/90738,LCK,2017,Spring,2017-03-14 09:36:53,7,0,Jungle,Bless,bbq Olivers,Gragas,0,,,
ESPORTSTMNT06/90738,LCK,2017,Spring,2017-03-14 09:36:53,8,0,Middle,Tempt,bbq Olivers,Ahri,0,,,
ESPORTSTMNT06/90738,LCK,2017,Spring,2017-03-14 09:36:53,9,0,ADC,Ghost,bbq Olivers,Ashe,0,,,
ESPORTSTMNT06/90738,LCK,2017,Spring,2017-03-14 09:36:53,10,0,Support,Totoro,bbq Olivers,Lulu,0,,,
ESPORTSTMNT06/90738,LCK,2017,Spring,2017-03-14 09:36:53,100,1,team,,Longzhu Gaming,,1,2.0,1.0,10.0
